time,cell_voltages_a[0],cell_voltages_a[1],cell_voltages_a[2],cell_voltages_a[3],cell_voltages_a[4],cell_voltages_a[5],cell_voltages_a[6],cell_voltages_a[7],cell_voltages_a[8],cell_voltages_a[9],cell_voltages_a[10],cell_voltages_a[11],cell_voltages_a[12],cell_voltages_a[13],cell_voltages_a[14],cell_voltages_a[15],cell_voltages_a[16],cell_voltages_a[17],cell_voltages_a[18],cell_voltages_a[19]
0.338400,-3134.773829,0.000000,8346.992680,1171.230964,1311.050190,1409.966948,1409.959899,1409.952849,-3027.980223,1267.205366,1267.199030,1267.192694,1267.186358,1392.297994,1305.015311,1305.008786,10906.550907,1201.685976,1364.658872,1365.989281
0.338500,-3211.269901,0.000000,8753.200584,1170.488583,1319.854808,1392.967240,1392.960275,1392.953311,-2944.388348,1320.696795,1320.690192,1320.683589,1320.676985,1392.319781,1196.534402,1196.528419,10882.550639,1230.964666,1392.982362,1392.975398
0.338600,-3284.596837,0.000000,8325.131600,1173.088729,1319.854808,1348.439201,1354.825050,1360.310320,-2857.890719,1277.288897,1287.542214,1297.781298,1305.953996,1407.156733,1207.525724,1207.519686,10818.977436,1239.759430,1394.164396,1395.494656
0.338700,-3354.682272,0.000000,8602.555675,1192.421102,1319.854808,1333.768649,1340.154571,1345.639915,-2768.572695,6593.612440,10270.729476,2396.649528,6607.163247,1123.145342,1257.338130,1257.331843,0.000000,1302.962652,1186.509074,1187.185181
0.338800,-3421.457041,0.000000,8052.117022,1178.094272,1319.854808,1319.821812,1326.207804,1331.693217,-2676.522425,0.000000,0.000000,0.000000,0.000000,1148.998144,1208.492634,1202.169704,0.000000,1305.093615,1184.620312,1185.296428
0.338900,-3484.855244,0.000000,8163.851002,1161.092388,0.000000,1213.939071,1210.304028,1207.187087,-2581.830751,1352.276036,1352.269275,1352.262514,1352.255752,1178.060560,1256.878320,1256.872035,1130.908936,1196.606196,1187.749688,1188.425788
0.339000,-3544.814317,0.000000,8228.927764,1134.465911,0.000000,1212.050167,1208.415134,1205.298202,-2484.591121,1374.435893,1374.429020,1374.422148,1374.415276,1088.239529,1204.286495,1197.963586,1099.576763,1159.220787,1171.195827,1171.189971
0.339100,-3601.275086,0.000000,8206.089933,0.000000,1280.222923,1215.179778,1211.544729,1208.427781,-2384.899500,1287.130854,1289.327375,1291.181557,1293.004498,1177.266933,1214.953644,1208.630682,1099.387889,1277.612218,1170.453469,1170.447617
0.339200,-3654.181831,0.000000,8129.851429,0.000000,1239.305599,1198.657315,1195.022349,1191.905484,-2282.854271,1316.399746,1318.596121,1320.450157,1322.272951,1087.903749,1203.244695,1196.921791,1115.781968,1268.726577,1173.086174,1173.762348
0.339300,-3703.482339,0.000000,7960.189092,1325.655622,1218.117155,1193.517079,1189.882139,1186.765299,0.000000,1397.503323,1397.496336,1397.489348,1397.482361,1138.488418,1203.165867,1196.842963,1109.228986,1256.953735,1192.417967,1193.094044
0.339400,-3749.127958,0.000000,7691.165964,1319.735904,1197.823467,1200.515164,1196.880189,1193.763314,0.000000,1378.560417,1378.553524,1378.546631,1378.539739,1157.462013,1208.427502,1202.104572,1132.290634,1283.044051,1178.091567,1178.767716
0.339500,-3791.073640,0.000000,7320.853258,1310.247045,1197.823467,1199.653960,1199.647961,1199.641963,0.000000,1288.632113,1290.828626,1292.682801,1294.505735,1111.058400,1202.710674,1196.387772,1097.885534,1280.504330,1161.057556,1161.051751
0.339600,-3829.277990,0.000000,6848.682515,1330.339803,1197.823467,1180.925450,1180.919545,1180.913640,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1377.009591,1377.002706,1376.995821,1376.988936,1104.039883,1207.112200,1200.789277,1120.266674,1282.002189,1134.431877,1134.426205
0.339700,-3863.703305,0.000000,7068.233466,1327.218542,1197.823467,1161.144639,1161.138833,1161.133027,95.092696,1297.220294,1299.416765,1301.270897,1303.093787,-109.172001,41.895427,93.618522,1099.095020,1281.923356,0.000000,0.000000
0.339800,-3894.315611,0.000000,7224.855964,1306.770801,1197.823467,1152.586907,1148.952171,1145.835536,68.842727,1305.499463,1307.695893,1309.549983,1311.372832,0.000000,0.000000,0.000000,1111.037057,1287.185307,0.000000,0.000000
0.339900,-3921.084698,0.000000,7314.679002,1318.013705,1299.010342,0.000000,0.000000,0.000000,43.016072,1160.732020,1164.426308,1168.209650,1171.742788,1223.009268,1114.651735,1114.646162,1346.994087,1281.468135,1325.615853,1325.609225
0.340000,-3943.984148,0.000000,6582.637262,1342.624056,1284.521826,0.000000,0.000000,0.000000,4.453815,1162.835474,1162.829660,1162.823846,1162.818032,1326.992812,1123.587045,1122.637127,1399.919788,1285.869926,1319.696313,1319.689714
0.340100,-3962.991362,0.000000,6538.482943,1319.762421,1347.706813,1325.715278,1325.708650,1325.702021,-33.532949,1143.673754,1147.368128,1151.151555,1154.684778,1184.848568,1114.430947,1113.481075,1343.604790,3849.491963,1322.936610,1330.522683
0.340200,-3978.087581,0.000000,6384.603972,1319.762421,1407.550786,1319.795294,1319.788695,1319.782096,-44.135445,1119.029375,1122.723872,1126.507422,1130.040769,1305.456094,1144.002960,1143.052939,1352.415326,0.000000,1341.062401,1341.055696
0.340300,-3989.257909,0.000000,6163.530089,1312.814455,1422.330989,1310.306007,1310.299456,1310.292904,-27.503761,1110.965272,1110.959717,1110.954163,1110.948608,1175.927476,1135.168028,1134.218052,1379.545399,1133.433644,1358.240926,1358.234134
0.340400,-3996.491320,0.000000,5831.104781,1311.252362,1352.601326,1302.765368,1302.758855,1302.752341,-23.379117,1179.179490,1179.173594,1179.167699,1179.161803,1213.869321,1125.410921,1124.460993,1285.502769,1143.688356,1338.626024,1346.212020
0.340500,0.000000,0.000000,6182.897660,1311.252362,1345.251162,1291.423400,1295.353265,1299.630970,-18.393729,1155.595470,1159.289784,1163.073151,1166.606315,1196.657654,1119.502126,1118.552228,1287.161882,1134.531708,1317.974165,1317.967575
0.340600,0.000000,0.000000,5739.832781,1300.768091,1319.854808,1306.829607,1306.823073,1306.816539,-13.313224,1149.297826,1152.992171,1156.775570,1160.308765,1183.888987,1136.947513,1136.941828,1355.701809,1144.071602,1342.583778,1342.577065
0.340700,0.000000,0.000000,5985.255909,1297.635221,1319.854808,1306.829607,1310.759395,1315.037023,5.659428,1169.621145,1169.615297,1169.609448,1169.603600,1211.972638,1115.865943,1114.916063,1339.897143,1155.270033,1319.722828,1319.716230
0.340800,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,5384.855145,1299.591026,1319.854808,1306.829607,1310.759395,1315.037023,-1.063989,1110.732369,1110.726815,1110.721261,1110.715708,1193.273057,1128.886537,1127.936592,1310.520922,1145.512340,1319.722828,1319.716230
0.340900,95.092696,0.000000,5473.614895,1298.887389,1319.854808,1319.821812,1319.815212,1319.808613,5.005117,9292.763418,7839.422590,1233.802837,9267.473141,1240.180905,1297.642024,1297.635535,-23.875613,1139.603191,1281.978190,1276.547254
0.341000,68.842727,0.000000,5492.714091,1312.192549,1319.854808,1319.821812,1319.815212,1319.808613,-1.443796,0.000000,0.000000,0.000000,0.000000,1261.343071,1315.061011,1321.301769,0.000000,1137.015732,1280.416143,1274.985215
0.341100,43.016072,0.000000,5390.231082,1319.762421,0.000000,1339.180865,1335.913858,1333.736167,18.283336,1178.822111,1178.816217,1178.810323,0.000000,1277.471652,1344.277871,1344.271149,1405.665037,1135.966790,1280.416143,1274.985215
0.341200,4.453815,0.000000,5214.906861,1319.762421,0.000000,1337.618702,1334.351702,1332.174019,12.672753,1226.383112,1226.376980,1226.370848,0.000000,1250.715013,1308.568939,1308.562396,1377.318322,1148.988166,1279.300441,1279.294044
0.341300,-33.532949,0.000000,4915.435238,0.000000,1362.026586,1337.618702,1334.351702,1332.174019,19.502996,1232.768181,1244.603484,1256.728361,7904.832466,1245.002352,1311.839092,1311.832533,1404.384943,1247.476357,1297.596292,1297.589804
0.341400,-44.135445,0.000000,4544.007279,0.000000,1357.910217,1327.133959,1323.867012,1321.689380,26.624127,1213.978468,1225.813866,1237.938836,9183.012417,1279.488243,1304.874143,1311.114952,1385.631674,1259.499633,1294.524765,1289.093766
0.341500,-27.503761,0.000000,4863.057151,0.000000,1360.982184,1320.683728,1317.416813,1315.239214,21.680975,1230.958511,1230.952356,1230.946201,9151.922234,1252.389344,1290.035253,1290.028803,1394.891739,1315.673842,1293.448300,1293.441833
0.341600,-23.379117,0.000000,4332.433452,0.000000,1342.810436,1302.909836,1299.643010,1299.636512,28.903539,1239.753231,1239.747032,1239.740833,9116.413846,1242.347465,1306.265536,1312.506338,1380.562633,1308.647456,1281.356302,1275.925369
0.341700,-18.393729,0.000000,3916.848343,1325.774937,1358.458002,1319.821812,1319.815212,1319.808613,36.358695,1302.956137,1302.949623,1302.943108,8994.712860,1253.922387,1320.617556,1320.610953,1390.717573,1311.917805,1288.925947,1283.494976
0.341800,-13.313224,0.000000,3936.924687,1319.854686,1403.373613,1319.821812,1319.815212,1319.808613,30.797635,1305.087089,1305.080564,1305.074039,8982.497393,1266.184075,1331.420695,1331.414038,1387.829954,1282.793236,1298.239112,1292.808095
0.341900,5.659428,0.000000,0.000000,1310.364973,1371.863905,1319.821812,1319.815212,1319.808613,27.242757,1196.600213,1196.594230,1196.588247,0.000000,-53.018919,32.871108,99.892508,1392.257128,1290.112658,0.000000,0.000000
0.342000,-1.063989,0.000000,0.000000,1290.015923,1319.848208,1319.821812,1319.815212,1319.808613,22.367076,1159.214991,1159.209195,1159.203399,0.000000,0.000000,0.000000,0.000000,1365.740441,1267.205366,0.000000,0.000000
0.342100,5.005117,0.000000,0.000000,1289.197297,1319.848208,0.000000,0.000000,0.000000,31.524090,1270.461763,1264.392063,1257.394711,1133.833995,1346.131412,1345.102160,1342.712090,1196.587391,1320.696795,1164.463051,1159.702733
0.342200,-1.443796,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1289.197297,1319.848208,0.000000,0.000000,0.000000,27.636186,1261.576167,1261.569859,1261.563551,1102.982440,1374.360301,1374.353429,1374.346557,1148.946440,1277.288897,1170.662160,1165.901812
0.342300,18.283336,0.000000,5592.604864,1289.197297,1231.388017,1244.310322,1238.057893,1233.062712,23.811541,1256.947450,1256.941165,1256.934881,1099.437363,1295.065251,1295.058775,1295.052300,1184.874641,6593.612440,1166.754928,1161.994598
0.342400,12.672753,0.000000,6052.751876,1289.197297,1229.499075,1239.274617,1239.268420,1239.262224,33.644001,1275.893570,1269.823843,1262.826463,1118.648902,1320.063771,1319.034649,1316.644710,1121.974801,0.000000,1103.379137,1098.619125
0.342500,19.502996,0.000000,5849.400458,1319.881205,1232.628748,1218.086703,1218.080612,1218.074522,30.171828,1280.497928,1280.491525,1273.494093,1112.153070,1393.052567,1392.023080,1389.632776,1199.200821,1352.276036,1098.028979,1093.268993
0.342600,26.624127,0.000000,5578.477981,1319.881205,1216.105955,1161.912925,1155.660908,1150.666139,26.758472,1274.851712,1268.781990,1261.784616,1135.215755,1378.484598,1378.477706,1376.087469,1146.761902,1374.435893,1097.584834,1092.824850
0.342700,21.680975,0.000000,5328.137882,1340.979031,1210.965616,1161.912925,1155.660908,1150.666139,34.762932,1274.772880,1268.703159,1261.705785,1097.934940,1292.297666,1292.291204,1292.284743,1138.437187,1287.130854,1101.252852,1096.492850
0.342800,28.903539,0.000000,5150.795118,1354.319895,1214.422085,1161.912925,1155.660908,1150.666139,30.730417,1280.034805,1273.965057,1266.967657,1123.191254,1376.933857,1376.926973,1376.920088,1204.891952,1316.399746,1096.088413,1096.082932
0.342900,36.358695,0.000000,5047.698151,1354.319895,1199.677953,1161.912925,1155.660908,1150.666139,38.422987,1274.317662,1268.247942,1261.250571,1100.345730,1300.885375,1299.856349,1297.466506,1111.008404,1397.503323,1183.248591,1178.488180
0.343000,30.797635,0.000000,5022.088621,1343.834680,1180.949068,1161.912925,1155.660908,1150.666139,34.239887,1278.719430,1272.649689,1265.652296,1113.961222,1309.164088,1308.135021,1305.745137,1103.990203,1378.560417,1168.761524,1164.001185
0.343100,27.242757,0.000000,5076.344067,1337.384159,1170.034625,1263.097271,1256.844748,1251.849473,28.200318,9774.889594,4771.228360,2541.995297,1347.054703,1174.648782,1174.642909,1174.637036,-14.488159,1288.632113,1374.383737,1374.376865
0.343200,22.367076,0.000000,5211.940702,1319.609467,1170.034625,1248.609117,1242.356667,1237.361464,36.001468,0.000000,0.000000,0.000000,1399.982786,1162.771520,1162.765706,1162.759892,0.000000,1377.009591,1407.410038,1407.403001
0.343300,31.524090,0.000000,5429.478876,1319.881205,0.000000,1347.673121,1347.666382,1347.659644,30.133244,1130.811986,1128.474268,1127.223376,1343.665254,1196.419793,1202.006690,1209.386851,1222.954233,1297.220294,1422.188763,1422.181652
0.343400,27.636186,0.000000,5728.665704,1319.881205,0.000000,1407.515598,1407.508560,1407.501523,38.038228,1141.066646,1138.728878,1137.477934,1299.731225,1171.776770,1177.363789,1184.744073,1326.933099,1305.499463,1352.466072,1361.440448
0.343500,23.811541,0.000000,6108.337114,1319.881205,1325.741793,1422.295431,1422.288320,1422.281208,32.222945,1131.910045,1129.572322,1128.321424,1379.607481,1110.904171,1110.898616,1110.893062,1216.552615,1160.732020,1353.808587,1353.801818
0.343600,33.644001,0.000000,5738.063006,1319.881205,1319.821690,1352.567511,1352.560748,1352.553986,26.267758,1144.065882,1144.060162,1144.054441,1274.554356,1179.114637,1179.108742,1179.102846,1305.397349,1162.835474,1374.467091,1374.460219
0.343700,30.171828,0.000000,6326.673922,0.000000,1310.332214,1353.910127,1353.903358,1353.896588,20.192706,1152.648266,1150.310440,1149.059438,1287.219806,1184.000341,1183.994421,1183.988501,1222.647807,1143.673754,1366.495691,1375.469997
0.343800,26.758472,0.000000,6123.835166,0.000000,1299.386330,1347.758746,1347.752008,1347.745269,14.024481,1142.890622,1140.552844,1139.301892,1308.731977,1202.043555,1207.630424,1207.624385,1213.814698,1119.029375,1356.292302,1356.285520
0.343900,0.000000,0.000000,6003.942273,1308.792330,1289.165068,1348.277932,1348.271191,1348.264449,19.729763,1136.981502,1134.643754,1133.392831,1287.212479,1169.556817,1169.550969,1169.545122,1196.603805,1110.965272,1374.622719,1374.615845
0.344000,0.000000,0.000000,5970.692648,1239.330385,1298.567724,1328.867793,1338.887995,1347.476285,25.340105,1137.010047,1137.004362,1136.998677,1310.579897,1139.486195,1145.073376,1152.453821,1250.882602,1179.179490,1365.584807,1365.577979
0.344100,0.000000,0.000000,6026.737145,1226.391226,1298.567724,1319.821812,1319.815212,1328.403598,30.822824,1133.345120,1131.007390,1129.756485,-164.755406,39.277436,57.182037,75.281848,1211.918100,1155.595470,0.000000,0.000000
0.344200,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,6173.581176,1226.391226,1298.567724,1319.821812,1319.815212,1319.808613,24.805080,1146.366430,1144.028634,1142.777665,0.000000,0.000000,0.000000,0.000000,1216.245070,1149.297826,0.000000,0.000000
0.344300,127.722845,0.000000,6411.569047,1226.391226,1319.848208,0.000000,0.000000,0.000000,30.634522,1247.470119,1247.463882,1255.636831,1405.728293,1202.715125,1215.520721,1227.351416,1240.125098,1169.621145,1361.890390,1361.883581
0.344400,329.953518,0.000000,6739.876419,1226.391226,1319.848208,0.000000,0.000000,0.000000,22.715307,1259.493336,1259.487038,1259.480741,1418.735136,1226.315663,1226.309531,1226.303399,1206.674039,1110.732369,1378.165085,1379.308427
0.344500,398.483268,0.000000,7156.500306,1226.391226,1340.945507,1361.992536,1361.985726,1361.978916,28.288357,1325.926966,1336.165859,1344.338365,1422.851717,1300.276628,1300.270126,1300.263625,1222.801894,9292.763418,1360.846093,1360.839288
0.344600,398.377891,0.000000,7699.946439,1226.391226,1343.274692,1357.876270,1357.869480,1357.862691,20.122999,1308.640912,1308.634369,1308.627826,1427.048862,1304.892114,1304.885590,1304.879065,1196.046459,0.000000,1389.933436,1389.926487
0.344700,394.909988,0.000000,7437.923920,1312.999275,1343.274692,1360.948160,1360.941355,1360.934551,23.912290,1311.911246,1311.904686,1311.898127,1428.105936,1230.890810,1230.884655,1230.878501,1190.334055,1178.822111,1370.440114,1371.583494
0.344800,391.233388,0.000000,7255.421360,1313.091319,1332.789739,1342.776866,1342.770152,1342.763438,29.598050,1282.786822,1282.780408,1282.773994,1399.209400,1239.685046,1239.678848,1239.672649,1224.818394,1226.383112,1409.854155,1409.847106
0.344900,388.998392,0.000000,8026.362809,1347.733767,1326.339379,1358.424041,1358.417248,1358.410456,33.658080,1290.106207,1290.099757,1290.093306,1432.134989,1302.884477,1302.877962,1302.871448,1197.720715,1232.768181,1392.855807,1392.848843
0.345000,320.159016,0.000000,8007.086043,1407.578938,1308.565133,1409.959899,1409.952849,1409.945799,25.886638,1267.199030,1267.192694,1267.186358,1392.297994,1305.015311,1305.008786,1305.002261,1242.291561,1213.978468,1365.989281,1367.132683
0.345100,385.894397,0.000000,8066.625667,1422.359436,1319.848208,1392.960275,1392.953311,1392.946346,30.095712,1320.690192,1320.683589,1320.676985,1392.319781,1196.534402,1196.528419,1208.359210,1205.951282,1230.958511,1392.975398,1392.968433
0.345200,322.662835,0.000000,8208.936608,1327.206934,1319.848208,1354.825050,1360.310320,1360.303519,34.191625,1287.542214,1297.781298,1305.953996,1407.156733,1207.525724,1207.519686,1207.513649,1211.514825,1239.753231,1395.494656,1396.637911
0.345300,327.649547,0.000000,8434.492487,1319.881205,1319.848208,1340.154571,1345.639915,1352.812012,24.060371,10270.729476,2396.649528,6607.163247,1123.145342,1257.338130,1257.331843,1257.325556,-14.787066,1302.956137,1187.185181,1187.431460
0.345400,333.434981,0.000000,8742.522375,1319.881205,1319.848208,1326.207804,1331.693217,1338.865384,27.421619,0.000000,0.000000,0.000000,1148.998144,1208.492634,1202.169704,1196.807133,0.000000,1305.087089,1185.296428,1185.542718
0.345500,279.128382,0.000000,8249.413081,1319.881205,0.000000,1210.304028,1207.187087,1203.366626,16.767230,1352.269275,1352.262514,1352.255752,1178.060560,1256.878320,1256.872035,1256.865751,1131.043257,1196.600213,1188.425788,1188.672062
0.345600,291.898733,0.000000,8662.743182,1319.881205,0.000000,1208.415134,1205.298202,1201.477750,19.687080,1374.429020,1374.422148,1374.415276,1088.239529,1204.286495,1197.963586,1192.601035,1099.571265,1159.214991,1171.189971,1171.184115
0.345700,314.412014,0.000000,8313.413663,1319.881205,1272.994825,1211.544729,1208.427781,1204.607314,20.964852,1289.327375,1291.181557,1293.004498,1177.266933,1214.953644,1208.630682,1203.268078,1099.382392,1270.461763,1170.447617,1170.441765
0.345800,337.281582,0.000000,8877.058243,1319.881205,1239.299402,1195.022349,1191.905484,1188.085099,10.601171,1318.596121,1320.450157,1322.272951,1087.903749,1203.244695,1196.921791,1191.559245,1115.916364,1261.576167,1173.762348,1174.008695
0.345900,303.014090,0.000000,8679.118152,0.000000,1218.111065,1189.882139,1186.765299,1182.944940,0.000000,1397.496336,1397.489348,1397.482361,1138.488418,1203.165867,1196.842963,1191.480419,1109.363416,1256.947450,1193.094044,1193.340294
0.346000,272.839692,0.000000,8563.909235,0.000000,1190.595781,1196.880189,1193.763314,1189.942920,0.000000,1378.553524,1378.546631,1378.539739,1157.462013,1208.427502,1202.104572,1196.742001,1132.424948,1275.893570,1178.767716,1179.014038
0.346100,308.929027,0.000000,9358.366292,1362.053827,1190.595781,1199.647961,1199.641963,1199.635965,0.000000,1290.828626,1292.682801,1294.505735,1111.058400,1202.710674,1196.387772,1191.025230,1098.020020,1280.497928,1161.051751,1161.045945
0.346200,290.252777,0.000000,9404.757708,1357.937376,1190.595781,1180.919545,1180.913640,1180.907736,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1377.002706,1376.995821,1376.988936,1104.039883,1207.112200,1200.789277,1195.426712,1120.401048,1274.851712,1134.426205,1134.420533
0.346300,276.850574,0.000000,9532.010404,1361.009404,1190.595781,1161.138833,1161.133027,1161.127222,127.722845,1299.416765,1301.270897,1303.093787,-109.172001,41.895427,93.618522,67.923245,1099.089525,1274.772880,0.000000,0.000000
0.346400,203.264819,0.000000,9741.347114,1342.837293,1190.595781,1148.952171,1145.835536,1142.015382,329.953518,1307.695893,1309.549983,1311.372832,0.000000,0.000000,0.000000,0.000000,1111.171477,1280.034805,0.000000,0.000000
0.346500,267.483669,0.000000,10032.701534,1358.485171,1291.782150,0.000000,0.000000,0.000000,398.483268,1164.426308,1168.209650,1171.742788,1223.009268,1114.651735,1114.646162,1114.640589,1346.987352,1274.317662,1325.609225,1325.602597
0.346600,213.675966,0.000000,9533.655628,1369.001078,1277.293707,0.000000,0.000000,0.000000,398.377891,1162.829660,1162.823846,1162.818032,1326.992812,1123.587045,1122.637127,1122.469965,1399.912788,1278.719430,1319.689714,1319.683116
0.346700,236.416497,0.000000,9920.490590,1337.490740,1347.700074,1325.708650,1325.702021,1325.695393,394.909988,1147.368128,1151.151555,1154.684778,1184.848568,1114.430947,1113.481075,1113.475507,1343.598072,9774.889594,1330.522683,1338.573746
0.346800,200.431276,0.000000,9522.114186,1319.874606,1407.543749,1319.788695,1319.782096,1319.775497,391.233388,1122.723872,1126.507422,1130.040769,1305.456094,1144.002960,1143.052939,1142.885676,1357.381462,0.000000,1341.055696,1341.048991
0.346900,172.058689,0.000000,10001.895161,1319.874606,1422.323877,1310.299456,1310.292904,1310.286353,388.998392,1110.959717,1110.954163,1110.948608,1175.927476,1135.168028,1134.218052,1134.050832,1379.538502,1130.811986,1358.234134,1358.227343
0.347000,219.865008,0.000000,9704.685850,1319.874606,1352.594563,1302.758855,1302.752341,1305.768625,320.159016,1179.173594,1179.167699,1179.161803,1213.869321,1125.410921,1124.460993,1124.293822,1290.469240,1141.066646,1346.212020,1354.263004
0.347100,208.711751,0.000000,10273.379306,1254.456363,1353.937206,1295.353265,1299.630970,1302.647270,385.894397,1159.289784,1163.073151,1166.606315,1196.657654,1119.502126,1118.552228,1118.385086,1292.128345,1131.910045,1317.967575,1317.960985
0.347200,205.764033,0.000000,10075.359190,1252.567384,1328.540978,1306.823073,1306.816539,1306.810005,322.662835,1152.992171,1156.775570,1160.308765,1183.888987,1136.947513,1136.941828,1136.936143,1355.695031,1144.065882,1342.577065,1342.570352
0.347300,0.000000,1315.588794,9945.640763,1255.697119,1319.848208,1310.759395,1315.037023,1318.053246,327.649547,1169.615297,1169.609448,1169.603600,1211.972638,1115.865943,1114.916063,1114.748941,1344.863342,1152.648266,1319.716230,1319.709631
0.347400,0.000000,1239.336582,9863.589590,1239.173996,1319.848208,1310.759395,1315.037023,1318.053246,333.434981,1110.726815,1110.721261,1110.715708,1193.273057,1128.886537,1127.936592,1127.769404,1310.514369,1142.890622,1319.716230,1319.709631
0.347500,0.000000,1233.187278,10667.356022,1228.543741,1319.848208,1319.815212,1319.808613,1319.802014,279.128382,7839.422590,1233.802837,9267.473141,1240.180905,1297.642024,1297.635535,1297.629047,0.000000,1136.981502,1276.547254,1271.006527
0.347600,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1233.187278,10724.866400,1214.446374,1319.848208,1319.815212,1319.808613,1319.802014,291.898733,0.000000,0.000000,0.000000,1261.343071,1315.061011,1321.301769,1326.928517,0.000000,1137.010047,1274.985215,1269.444496
0.347700,0.000000,1233.187278,10849.732409,1199.701947,0.000000,1335.913858,1333.736167,1331.632380,314.412014,1178.816217,1178.810323,0.000000,1277.471652,1344.277871,1344.271149,1344.264428,1399.065067,1133.345120,1274.985215,1269.444496
0.347800,1319.980200,1233.187278,11018.324402,1193.101744,0.000000,1334.351702,1332.174019,1330.070240,337.281582,1226.376980,1226.370848,0.000000,1250.715013,1308.568939,1308.562396,1308.555853,1370.718495,1146.366430,1279.294044,1279.287648
0.347900,2651.638175,1233.187278,11220.210540,1193.101744,1362.019776,1334.351702,1332.174019,1330.070240,303.014090,1244.603484,1256.728361,7904.832466,1245.002352,1311.839092,1311.832533,1311.825974,1397.784980,1247.470119,1297.589804,1297.583316
0.348000,3995.817687,1233.187278,10656.817770,1193.101744,1357.903427,1323.867012,1321.689380,1319.585654,272.839692,1225.813866,1237.938836,9183.012417,1279.488243,1304.874143,1311.114952,1316.741751,1379.031805,1259.493336,1289.093766,1283.552977
0.348100,4026.344122,1313.005840,10883.591886,0.000000,1360.975380,1317.416813,1315.239214,1313.135520,308.929027,1230.952356,1230.946201,9151.922234,1252.389344,1290.035253,1290.028803,1290.022353,1388.291823,1325.926966,1293.441833,1293.435366
0.348200,2688.776744,1319.887804,11175.616507,0.000000,1342.803722,1299.643010,1299.636512,1299.630014,290.252777,1239.747032,1239.740833,9116.413846,1242.347465,1306.265536,1312.506338,1318.133130,1380.555731,1308.640912,1275.925369,1270.384645
0.348300,1345.899361,1347.740506,11504.805915,1325.768308,1358.451209,1319.815212,1319.808613,1317.704896,276.850574,1302.949623,1302.943108,8994.712860,1253.922387,1320.617556,1320.610953,1320.604350,1384.117678,1311.911246,1283.494976,1277.954214
0.348400,2674.183004,1407.585976,11082.104146,1319.848087,1409.988098,1319.815212,1319.808613,1319.802014,203.264819,1305.080564,1305.074039,8982.497393,1266.184075,1331.420695,1331.414038,1331.407381,1387.823015,1282.786822,1292.808095,1287.267286
0.348500,1326.769021,1415.040782,3999.338103,1310.358421,1378.478548,1319.815212,1319.808613,1319.802014,267.483669,1196.594230,1196.588247,0.000000,-53.018919,32.871108,99.892508,93.514910,1392.250167,1290.106207,0.000000,0.000000
0.348600,2655.417462,1319.887804,3950.053592,1290.655186,1326.463111,1319.815212,1319.808613,1319.802014,213.675966,1159.209195,1159.203399,0.000000,0.000000,0.000000,0.000000,0.000000,1359.140671,1267.199030,0.000000,0.000000
0.348700,1327.321712,1319.887804,0.000000,1289.190851,1319.841609,0.000000,0.000000,0.000000,236.416497,1264.392063,1257.394711,1133.833995,1346.131412,1345.102160,1342.712090,1340.122582,1206.148115,1320.690192,1159.702733,1154.575777
0.348800,2655.703488,1319.887804,0.000000,1289.836564,1319.841609,0.000000,0.000000,0.000000,200.431276,1261.569859,1261.563551,1102.982440,1374.360301,1374.353429,1374.346557,1374.339685,1148.940696,1287.542214,1165.901812,1160.774824
0.348900,2672.255560,1319.887804,1361.726973,1289.836564,1227.840121,1238.057893,1233.062712,1226.264673,172.058689,1256.941165,1256.934881,1099.437363,1295.065251,1295.058775,1295.052300,1295.045825,1184.868716,10270.729476,1161.994598,1156.867631
0.349000,2686.699129,1319.887804,1343.729075,1289.836564,1225.951189,1239.268420,1239.262224,1232.464154,219.865008,1269.823843,1262.826463,1118.648902,1320.063771,1319.034649,1316.644710,1314.055332,1131.535898,0.000000,1098.619125,1093.492474
0.349100,1342.630704,1319.887804,1353.010065,1319.874606,1229.080847,1218.080612,1218.074522,1218.068432,208.711751,1280.491525,1273.494093,1112.153070,1393.052567,1392.023080,1389.632776,1387.043033,1199.194825,1352.269275,1093.268993,1088.142369
0.349200,2671.286263,1319.887804,1380.664999,1319.874606,1212.558136,1155.660908,1150.666139,1143.868512,205.764033,1268.781990,1261.784616,1135.215755,1378.484598,1378.477706,1376.087469,1373.497794,1156.322875,1374.429020,1092.824850,1087.698229
0.349300,2689.404260,0.000000,1348.908047,1340.972326,1207.417823,1155.660908,1150.666139,1143.868512,154.503461,1268.703159,1261.705785,1097.934940,1292.297666,1292.291204,1292.284743,1292.278281,1138.431495,1289.327375,1096.492850,1091.366210
